vehicle_type_encoded,vehicle_km,vehicle_km_log,transport_private,transport_public,transport_walk/bicycle,flight_freq_score,heating_carbon_factor,electronic_hours_total,electronic_hours_weighted,energy_efficiency_score,diet_carbon_factor,grocery_bill,grocery_bill_log,new_clothes_monthly,clothes_consumption_score,shower_freq_score,recycling_types_count,recycles_any,recycles_paper,recycles_plastic,recycles_glass,recycles_metal,weekly_waste_volume,monthly_waste_score,cooking_appliance_count,energy_intensive_appliances,social_activity_score,body_type_normal,body_type_obese,body_type_overweight,body_type_underweight,is_male,is_female,carbon_emission,vehicle_km_type_interaction,diet_grocery_interaction,lifestyle_composite
0,42,3.7612001156935624,False,False,True,3,0.5,31,38.0,0.5,2.5,142,4.962844630259907,33,4.0,4,1,1,0,1,0,0,180,720,3,2,2,False,False,False,True,0,1,2095,0,3.55,13.0
3,2221,7.706162970199576,True,False,False,1,0.3,30,40.0,0.0,2.5,255,5.545177444479562,2,1.0,4,2,1,0,1,1,0,140,560,1,0,2,False,True,False,False,1,0,2857,6663,6.375,2.6666666666666665
5,9213,9.128479345495862,True,False,False,1,0.5,15,15.5,0.5,2.5,292,5.680172609017068,29,4.0,2,0,0,0,0,0,0,40,160,2,0,3,False,False,False,True,1,0,4277,46065,7.3,11.333333333333334
0,31,3.4657359027997265,False,False,True,3,0.8,30,34.5,1.0,1.5,182,5.209486152841421,19,3.0,2,2,1,0,0,1,1,120,480,2,0,3,False,True,False,False,0,1,2517,0,2.73,8.0
5,8806,9.08330213880546,True,False,False,1,0.5,28,37.0,1.0,1.5,178,5.187385805840755,19,3.0,3,1,1,0,0,1,0,210,840,2,1,1,False,False,True,False,0,1,4092,44030,2.67,7.666666666666667
0,18,2.9444389791664403,False,False,True,0,0.8,17,25.0,0.0,2.0,75,4.330733340286331,39,4.0,2,1,1,1,0,0,0,80,320,2,1,1,False,False,False,True,1,0,1573,0,1.5,14.0
0,955,6.862757913051401,False,True,False,5,0.8,18,24.5,0.0,2.5,84,4.442651256490317,29,4.0,3,2,1,0,1,1,0,20,80,1,0,2,False,False,True,False,0,1,2761,0,2.1,11.333333333333334
0,1377,7.228388451573604,False,True,False,0,0.3,26,37.5,1.0,2.5,107,4.68213122712422,27,4.0,2,2,1,1,1,0,0,10,40,4,3,3,False,False,True,False,0,1,1227,0,2.675,10.666666666666666
0,1069,6.975413927455952,False,True,False,5,0.8,41,49.5,0.0,2.0,109,4.700480365792417,26,4.0,2,4,1,1,1,1,1,20,80,4,3,2,True,False,False,False,1,0,2694,0,2.18,10.0
5,337,5.823045895483019,True,False,False,1,0.5,19,27.5,0.0,2.5,81,4.406719247264253,30,4.0,3,1,1,0,0,0,1,70,280,1,1,3,False,False,True,False,0,1,1591,1685,2.025,12.0
0,67,4.219507705176107,False,False,True,5,0.5,27,30.0,0.5,2.5,197,5.288267030694535,15,3.0,1,3,1,1,1,0,1,140,560,2,0,2,False,False,True,False,0,1,2608,0,4.925,6.0
0,1855,7.526178913346146,False,True,False,5,0.5,34,41.0,0.0,2.0,114,4.74493212836325,28,4.0,4,1,1,0,0,0,1,5,20,3,2,1,False,False,True,False,0,1,2195,0,2.28,11.0
0,29,3.4011973816621555,False,False,True,3,0.4,12,12.5,0.0,1.5,244,5.501258210544727,28,4.0,2,2,1,0,1,0,1,40,160,3,3,2,False,True,False,False,0,1,2070,0,3.66,10.666666666666666
0,57,4.060443010546419,False,False,True,1,0.4,22,25.5,1.0,1.5,119,4.787491742782046,50,4.0,4,2,1,0,1,1,0,120,480,1,1,1,True,False,False,False,1,0,2022,0,1.785,18.333333333333332
0,1533,7.335633981927201,False,True,False,1,0.4,39,48.0,0.0,2.5,297,5.697093486505405,15,3.0,3,3,1,0,1,1,1,30,120,2,0,1,True,False,False,False,0,1,1417,0,7.425,6.333333333333333
0,95,4.564348191467836,False,False,True,5,0.4,37,44.5,1.0,2.0,289,5.66988092298052,29,4.0,2,2,1,1,0,0,1,60,240,3,2,1,False,True,False,False,1,0,3227,0,5.78,10.666666666666666
3,239,5.480638923341991,True,False,False,3,0.4,26,37.5,1.0,2.5,174,5.1647859739235145,34,4.0,1,1,1,1,0,0,0,80,320,2,1,3,True,False,False,False,1,0,2435,717,4.35,12.666666666666666
0,73,4.30406509320417,False,False,True,5,0.4,18,26.5,0.0,1.5,172,5.153291594497779,14,3.0,2,3,1,1,1,1,0,150,600,3,3,3,True,False,False,False,1,0,2922,0,2.58,6.333333333333333
0,639,6.461468176353717,False,True,False,5,0.8,4,4.5,1.0,2.0,168,5.1298987149230735,43,4.0,3,3,1,1,0,1,1,100,400,0,0,3,True,False,False,False,1,0,3144,0,3.36,16.333333333333332
0,853,6.74993119378857,False,True,False,0,0.3,21,26.5,0.5,2.5,206,5.332718793265369,0,0.0,3,2,1,0,1,1,0,20,80,4,3,3,False,False,False,True,1,0,1178,0,5.15,2.0
0,35,3.58351893845611,False,False,True,5,0.4,28,33.5,0.5,1.0,193,5.267858159063328,32,4.0,1,3,1,1,0,1,1,10,40,3,2,2,False,True,False,False,1,0,2863,0,1.93,11.666666666666666
0,20,3.044522437723423,False,False,True,1,0.3,15,20.5,0.5,1.5,231,5.44673737166631,9,2.0,2,2,1,1,0,1,0,100,400,2,0,2,False,False,True,False,1,0,1557,0,3.465,4.333333333333333
1,7749,8.955448122347393,True,False,False,3,0.5,35,44.0,0.0,1.0,55,4.02535169073515,15,3.0,3,4,1,1,1,1,1,30,120,4,2,1,True,False,False,False,0,1,3758,7749,0.55,6.333333333333333
0,1558,7.351799869057777,False,True,False,0,0.8,18,23.5,0.5,1.0,291,5.676753802268282,13,3.0,3,3,1,1,1,0,1,35,140,4,3,3,False,False,False,True,1,0,1381,0,2.91,6.333333333333333
0,70,4.2626798770413155,False,False,True,5,0.8,28,35.0,0.0,2.0,111,4.718498871295094,14,3.0,3,3,1,0,1,1,1,20,80,1,0,1,False,False,False,True,0,1,1979,0,2.22,6.0
3,5847,8.673855001429615,True,False,False,5,0.5,17,21.0,0.0,1.5,171,5.147494476813453,10,2.0,3,3,1,1,1,1,0,30,120,0,0,2,True,False,False,False,0,1,2385,17541,2.565,5.0
0,4,1.6094379124341003,False,False,True,3,0.8,18,18.5,0.0,1.0,133,4.897839799950911,3,1.0,2,0,0,0,0,0,0,80,320,2,1,1,False,True,False,False,0,1,2165,0,1.33,2.0
0,63,4.1588830833596715,False,False,True,1,0.3,23,29.5,0.5,2.5,295,5.69035945432406,3,1.0,2,1,1,0,1,0,0,40,160,2,1,3,False,False,True,False,1,0,1776,0,7.375,2.6666666666666665
0,1910,7.555381944240273,False,True,False,3,0.4,6,6.0,0.5,1.0,130,4.875197323201151,48,4.0,4,2,1,0,1,0,1,20,80,0,0,2,False,True,False,False,1,0,2461,0,1.3,18.0
0,39,3.6888794541139363,False,False,True,0,0.4,41,52.5,1.0,1.0,108,4.6913478822291435,13,3.0,3,1,1,1,0,0,0,5,20,2,2,3,True,False,False,False,1,0,964,0,1.08,6.333333333333333
0,1603,7.38025578842646,False,True,False,3,0.3,46,57.5,0.0,1.0,170,5.14166355650266,41,4.0,4,2,1,0,1,1,0,15,60,0,0,1,False,True,False,False,1,0,2665,0,1.7,15.333333333333334
4,9277,9.135401285311689,True,False,False,5,0.5,20,23.0,0.5,2.5,145,4.983606621708336,36,4.0,2,2,1,1,1,0,0,20,80,3,2,2,False,True,False,False,0,1,2352,37108,3.625,13.333333333333334
0,743,6.612041034833092,False,True,False,0,0.5,39,50.5,0.0,1.0,259,5.560681631015528,21,4.0,2,2,1,0,1,1,0,40,160,4,3,1,False,False,True,False,0,1,1050,0,2.59,8.0
0,830,6.7226297948554485,False,True,False,0,0.8,23,30.0,0.0,1.5,63,4.1588830833596715,2,1.0,1,1,1,1,0,0,0,20,80,3,3,2,False,True,False,False,1,0,1339,0,0.945,1.6666666666666667
0,102,4.634728988229636,False,True,False,3,0.8,23,26.0,0.0,2.5,196,5.2832037287379885,44,4.0,2,4,1,1,1,1,1,20,80,2,0,1,False,False,True,False,1,0,2517,0,4.9,15.666666666666666
0,1339,7.200424892944957,False,True,False,3,0.8,39,51.0,1.0,1.0,259,5.560681631015528,35,4.0,3,2,1,1,0,0,1,210,840,3,2,3,False,True,False,False,1,0,3501,0,2.59,13.666666666666666
3,2016,7.6093665379542115,True,False,False,3,0.5,6,6.0,0.0,1.0,53,3.9889840465642745,13,3.0,3,1,1,0,0,0,1,10,40,2,2,2,True,False,False,False,0,1,1394,6048,0.53,6.0
0,1350,7.208600337960199,False,True,False,3,0.5,41,53.0,0.5,2.0,86,4.465908118654584,31,4.0,3,1,1,0,0,1,0,70,280,5,3,1,False,False,False,True,0,1,1882,0,1.72,11.666666666666666
4,6492,8.778479952508487,True,False,False,1,0.3,37,45.5,1.0,1.5,86,4.465908118654584,30,4.0,4,2,1,0,0,1,1,140,560,3,2,2,True,False,False,False,1,0,1946,25968,1.29,12.0
3,729,6.593044534142437,True,False,False,0,0.4,20,21.5,1.0,2.0,156,5.056245805348308,46,4.0,4,2,1,0,1,1,0,40,160,4,2,2,False,False,False,True,0,1,1473,2187,3.12,17.333333333333332
0,1031,6.939253946041508,False,True,False,3,0.8,20,24.5,0.5,2.5,144,4.976733742420574,21,4.0,1,2,1,1,0,1,0,30,120,4,2,1,True,False,False,False,1,0,2094,0,3.6,7.666666666666667
0,75,4.330733340286331,False,False,True,5,0.4,30,41.5,1.0,2.0,278,5.631211781821365,8,2.0,2,0,0,0,0,0,0,60,240,2,2,1,False,True,False,False,1,0,3162,0,5.56,3.6666666666666665
4,5607,8.631949428714426,True,False,False,0,0.4,36,46.5,0.0,1.5,194,5.272999558563747,2,1.0,4,2,1,0,0,1,1,50,200,3,3,1,False,False,False,True,1,0,987,22428,2.91,2.3333333333333335
0,51,3.9512437185814275,False,False,True,5,0.5,28,30.0,1.0,2.0,264,5.579729825986222,6,2.0,4,1,1,0,1,0,0,30,120,4,3,1,False,True,False,False,0,1,2318,0,5.28,3.6666666666666665
0,35,3.58351893845611,False,False,True,1,0.4,9,13.0,0.0,1.0,237,5.472270673671475,39,4.0,1,2,1,0,1,1,0,40,160,1,0,1,False,True,False,False,1,0,1915,0,2.37,13.666666666666666
0,25,3.258096538021482,False,False,True,0,0.4,12,16.0,0.0,1.5,138,4.9344739331306915,45,4.0,1,2,1,1,1,0,0,40,160,2,1,1,True,False,False,False,1,0,1342,0,2.07,15.666666666666666
2,5304,8.576405051048084,True,False,False,5,0.4,16,20.5,0.5,1.5,168,5.1298987149230735,0,0.0,1,2,1,0,1,0,1,180,720,1,0,1,False,False,False,True,0,1,3402,10608,2.52,0.6666666666666666
0,1438,7.271703706887368,False,True,False,1,0.5,11,13.5,1.0,1.0,236,5.4680601411351315,48,4.0,1,3,1,1,0,1,1,35,140,3,2,3,False,False,True,False,1,0,1583,0,2.36,17.333333333333332
0,33,3.5263605246161616,False,False,True,0,0.8,41,50.5,0.0,2.0,51,3.9512437185814275,9,2.0,4,2,1,1,0,0,1,15,60,3,3,1,True,False,False,False,0,1,863,0,1.02,4.666666666666667
0,1327,7.191429330036379,False,True,False,5,0.5,38,47.0,0.0,1.0,84,4.442651256490317,5,1.0,3,4,1,1,1,1,1,30,120,2,0,1,False,False,True,False,1,0,2078,0,0.84,3.0
4,2746,7.918264686095274,True,False,False,0,0.5,36,43.5,0.0,1.0,182,5.209486152841421,37,4.0,3,1,1,1,0,0,0,5,20,1,1,3,False,False,False,True,1,0,1129,10984,1.82,14.333333333333334
0,1646,7.4067107301776405,False,True,False,1,0.4,35,44.5,0.5,1.5,281,5.641907070938114,2,1.0,2,0,0,0,0,0,0,80,320,1,0,3,True,False,False,False,1,0,1863,0,4.215,2.3333333333333335
0,47,3.871201010907891,False,False,True,0,0.3,4,6.0,1.0,2.5,153,5.0369526024136295,29,4.0,1,2,1,1,1,0,0,150,600,3,1,3,True,False,False,False,0,1,1510,0,3.825,11.0
0,1066,6.9726062513017535,False,True,False,0,0.8,30,33.5,0.0,2.5,264,5.579729825986222,19,3.0,2,3,1,0,1,1,1,20,80,4,3,3,False,False,True,False,0,1,1572,0,6.6,8.0
0,24,3.2188758248682006,False,False,True,5,0.4,39,46.5,0.5,1.0,197,5.288267030694535,20,3.0,3,1,1,0,1,0,0,100,400,1,0,3,True,False,False,False,1,0,3040,0,1.97,8.666666666666666
0,54,4.007333185232471,False,False,True,0,0.4,24,29.5,0.0,2.5,162,5.093750200806762,44,4.0,4,2,1,1,0,1,0,20,80,4,2,3,False,True,False,False,0,1,1716,0,4.05,17.0
0,35,3.58351893845611,False,True,False,0,0.5,8,11.5,1.0,1.0,148,5.003946305945459,16,3.0,1,1,1,0,0,0,1,15,60,4,3,3,False,False,False,True,1,0,691,0,1.48,6.666666666666667
0,2,1.0986122886681098,False,False,True,3,0.5,28,37.0,0.0,2.5,156,5.056245805348308,18,3.0,1,2,1,1,0,0,1,70,280,1,0,3,False,False,False,True,1,0,1867,0,3.9,7.333333333333333
4,8342,9.029178142902074,True,False,False,0,0.3,2,2.0,0.5,1.5,185,5.225746673713202,41,4.0,4,1,1,0,0,1,0,150,600,2,1,1,False,True,False,False,1,0,2186,33368,2.775,15.333333333333334
0,76,4.343805421853684,False,False,True,1,0.3,42,52.5,0.0,1.5,64,4.174387269895637,39,4.0,2,2,1,0,1,1,0,20,80,3,2,1,True,False,False,False,0,1,1365,0,0.96,14.0
0,66,4.204692619390966,False,False,True,3,0.8,30,41.5,0.5,1.5,98,4.59511985013459,37,4.0,1,2,1,0,1,1,0,60,240,2,2,1,False,False,True,False,0,1,2221,0,1.47,13.0
0,1730,7.456454555176209,False,True,False,3,0.4,30,42.0,0.5,2.0,201,5.308267697401205,28,4.0,2,1,1,0,1,0,0,210,840,2,1,1,True,False,False,False,0,1,2469,0,4.02,10.333333333333334
0,1789,7.489970898834801,False,True,False,1,0.4,34,39.5,0.0,1.0,292,5.680172609017068,12,3.0,3,3,1,1,1,1,0,140,560,4,3,3,False,False,True,False,1,0,2196,0,2.92,6.0
0,521,6.257667587882639,False,True,False,0,0.3,27,29.5,0.5,2.5,260,5.564520407322694,18,3.0,3,1,1,1,0,0,0,30,120,3,1,2,False,False,False,True,1,0,1482,0,6.5,7.666666666666667
0,722,6.583409222158765,False,True,False,1,0.5,29,36.0,0.0,2.0,192,5.262690188904886,40,4.0,1,3,1,1,1,0,1,140,560,1,0,2,False,False,True,False,0,1,1701,0,3.84,14.333333333333334
3,8866,9.090091799380007,True,False,False,0,0.5,25,33.0,1.0,1.0,106,4.672828834461906,32,4.0,3,3,1,1,1,1,0,150,600,5,3,2,True,False,False,False,0,1,2383,26598,1.06,12.333333333333334
0,1569,7.358830898342354,False,True,False,1,0.8,42,51.5,0.5,2.0,261,5.568344503761097,3,1.0,2,2,1,0,0,1,1,40,160,3,2,3,True,False,False,False,0,1,1467,0,5.22,2.6666666666666665
0,1430,7.266128779556451,False,True,False,5,0.4,14,16.0,1.0,1.0,122,4.812184355372417,20,3.0,1,0,0,0,0,0,0,20,80,3,3,2,False,False,True,False,1,0,2715,0,1.22,7.666666666666667
5,5320,8.579416534596369,True,False,False,1,0.5,29,32.0,1.0,2.0,99,4.605170185988092,30,4.0,1,1,1,1,0,0,0,30,120,3,3,3,True,False,False,False,0,1,2499,26600,1.98,11.333333333333334
0,24,3.2188758248682006,False,False,True,1,0.8,33,37.5,1.0,1.5,143,4.969813299576001,2,1.0,1,2,1,1,1,0,0,10,40,3,2,3,True,False,False,False,0,1,1100,0,2.145,2.0
5,93,4.543294782270004,True,False,False,5,0.3,27,30.5,0.0,2.5,266,5.58724865840025,32,4.0,1,3,1,1,1,1,0,80,320,5,3,2,True,False,False,False,0,1,2773,465,6.65,11.666666666666666
3,2767,7.92588031673756,True,False,False,1,0.3,22,23.5,0.0,2.0,295,5.69035945432406,41,4.0,2,1,1,0,0,1,0,10,40,2,0,3,False,False,True,False,0,1,2158,8301,5.9,15.333333333333334
0,6,1.9459101490553132,False,False,True,1,0.3,43,54.0,1.0,1.5,166,5.117993812416755,8,2.0,3,3,1,1,1,0,1,180,720,4,2,2,False,False,False,True,1,0,1681,0,2.49,4.333333333333333
0,652,6.481577129276431,False,True,False,5,0.3,32,39.0,0.5,2.5,231,5.44673737166631,0,0.0,4,2,1,1,1,0,0,60,240,2,2,1,False,True,False,False,0,1,2629,0,5.775,1.6666666666666667
0,973,6.881411303642535,False,True,False,5,0.3,45,57.0,1.0,2.5,68,4.23410650459726,15,3.0,2,1,1,0,0,0,1,15,60,4,2,1,False,True,False,False,0,1,2421,0,1.7,6.0
5,7779,8.959311617172437,True,False,False,3,0.4,2,2.5,0.5,2.5,223,5.4116460518550396,27,4.0,4,3,1,0,1,1,1,100,400,3,2,2,False,False,False,True,1,0,4145,38895,5.575,11.0
0,1320,7.186144304522325,False,True,False,3,0.5,45,56.0,1.0,1.0,247,5.5134287461649825,9,2.0,3,3,1,1,0,1,1,60,240,4,3,1,True,False,False,False,0,1,1269,0,2.47,4.333333333333333
0,32,3.4965075614664802,False,False,True,0,0.8,31,41.5,1.0,1.0,66,4.204692619390966,38,4.0,1,0,0,0,0,0,0,150,600,2,2,3,False,False,False,True,1,0,2117,0,0.66,14.0
0,217,5.384495062789089,False,True,False,5,0.8,31,37.0,1.0,2.5,95,4.564348191467836,21,4.0,1,3,1,1,1,0,1,50,200,2,0,2,True,False,False,False,0,1,2359,0,2.375,8.0
0,1760,7.473637108496206,False,True,False,5,0.8,21,28.0,0.0,1.5,147,4.997212273764115,15,3.0,3,3,1,1,1,1,0,60,240,2,1,2,False,False,False,True,1,0,2477,0,2.205,6.666666666666667
1,7793,8.961109485898655,True,False,False,5,0.4,41,52.0,0.0,1.0,80,4.394449154672439,20,3.0,2,0,0,0,0,0,0,20,80,1,1,1,False,False,False,True,0,1,4383,7793,0.8,7.666666666666667
1,3818,8.247743887225516,True,False,False,5,0.5,7,7.0,0.5,2.0,161,5.087596335232384,26,4.0,4,3,1,1,1,0,1,20,80,1,1,2,False,True,False,False,0,1,3562,3818,3.22,10.666666666666666
5,2791,7.934513463882263,True,False,False,5,0.5,19,28.5,0.5,2.5,189,5.247024072160486,22,4.0,3,3,1,1,1,1,0,25,100,3,2,3,True,False,False,False,0,1,2610,13955,4.725,9.333333333333334
1,3238,8.08301991917133,True,False,False,1,0.8,45,56.0,0.5,2.5,155,5.049856007249537,49,4.0,3,1,1,0,0,0,1,30,120,1,0,1,False,True,False,False,1,0,3872,3238,3.875,17.666666666666668
0,76,4.343805421853684,False,False,True,5,0.8,42,53.0,0.0,2.5,139,4.941642422609304,20,3.0,3,0,0,0,0,0,0,10,40,1,0,3,False,False,True,False,1,0,3406,0,3.475,8.666666666666666
0,71,4.276666119016055,False,False,True,3,0.3,32,38.5,1.0,1.0,52,3.970291913552122,44,4.0,1,1,1,0,0,1,0,15,60,3,2,3,True,False,False,False,1,0,2237,0,0.52,16.0
0,64,4.174387269895637,False,False,True,5,0.3,31,43.0,1.0,1.0,194,5.272999558563747,2,1.0,3,2,1,0,1,0,1,180,720,3,1,3,False,False,True,False,0,1,2639,0,1.94,2.6666666666666665
0,93,4.543294782270004,False,False,True,5,0.3,25,33.5,1.0,1.0,200,5.303304908059076,26,4.0,1,3,1,0,1,1,1,60,240,2,2,2,False,False,False,True,0,1,2005,0,2.0,9.666666666666666
0,48,3.8918202981106265,False,False,True,3,0.5,29,33.5,1.0,2.5,289,5.66988092298052,8,2.0,3,2,1,0,1,1,0,180,720,0,0,1,False,False,False,True,1,0,2199,0,7.225,4.0
0,55,4.02535169073515,False,False,True,3,0.8,22,31.0,1.0,1.5,238,5.476463551931511,30,4.0,4,1,1,0,0,1,0,30,120,0,0,2,False,False,False,True,1,0,2009,0,3.57,12.0
4,9707,9.180705566846491,True,False,False,3,0.5,16,19.0,0.0,2.5,283,5.648974238161206,2,1.0,4,2,1,1,1,0,0,10,40,3,3,1,False,True,False,False,0,1,1451,38828,7.075,2.3333333333333335
0,15,2.772588722239781,False,False,True,3,0.8,31,34.5,0.0,1.0,238,5.476463551931511,31,4.0,2,3,1,1,1,0,1,30,120,3,2,2,False,False,True,False,0,1,2024,0,2.38,11.666666666666666
3,1104,7.007600613951853,True,False,False,0,0.3,22,28.5,1.0,1.0,94,4.553876891600541,22,4.0,2,1,1,0,0,0,1,30,120,3,2,3,False,False,False,True,1,0,1298,3312,0.94,9.0
5,966,6.874198495453294,True,False,False,5,0.3,25,26.5,0.5,1.0,292,5.680172609017068,4,1.0,1,1,1,0,0,1,0,10,40,4,2,3,False,False,True,False,0,1,2525,4830,2.92,2.6666666666666665
0,1,0.6931471805599453,False,False,True,5,0.4,40,52.0,0.5,1.5,94,4.553876891600541,50,4.0,4,3,1,1,1,0,1,120,480,4,3,3,False,True,False,False,1,0,3967,0,1.41,19.0
5,9590,9.16858043772795,True,False,False,1,0.8,35,45.0,0.5,2.5,75,4.330733340286331,18,3.0,2,1,1,0,0,1,0,40,160,3,1,3,True,False,False,False,0,1,3771,47950,1.875,7.666666666666667
0,1786,7.488293515159428,False,True,False,3,0.3,24,27.5,0.5,2.5,100,4.61512051684126,9,2.0,3,3,1,1,1,1,0,50,200,3,2,2,False,False,True,False,0,1,1897,0,2.5,4.666666666666667
0,1114,7.016609683894219,False,True,False,1,0.3,9,9.0,1.0,2.0,247,5.5134287461649825,48,4.0,1,4,1,1,1,1,1,100,400,2,1,3,False,False,False,True,0,1,1581,0,4.94,17.333333333333332
0,20,3.044522437723423,False,False,True,1,0.5,21,21.0,0.0,1.0,72,4.290459441148391,47,4.0,2,3,1,1,1,0,1,120,480,2,1,2,False,True,False,False,1,0,2040,0,0.72,17.0
0,1942,7.57198844937744,False,True,False,0,0.3,22,27.5,1.0,1.5,199,5.298317366548036,28,4.0,4,2,1,1,0,1,0,20,80,3,2,3,True,False,False,False,1,0,1422,0,2.985,11.666666666666666
0,83,4.430816798843313,False,False,True,0,0.4,33,43.0,0.5,2.0,283,5.648974238161206,28,4.0,4,2,1,0,1,0,1,180,720,2,2,1,True,False,False,False,0,1,1665,0,5.66,11.0
4,7328,8.89959435992585,True,False,False,0,0.4,47,59.0,0.0,2.5,213,5.365976015021851,24,4.0,1,2,1,1,0,0,1,30,120,3,2,1,False,False,True,False,0,1,1287,29312,5.325,8.666666666666666
0,1834,7.51479976048867,False,True,False,3,0.5,29,35.0,0.5,1.5,190,5.25227342804663,37,4.0,3,1,1,0,0,1,0,5,20,2,1,2,False,True,False,False,0,1,2064,0,2.85,14.0
1,526,6.267200548541362,True,False,False,1,0.8,23,28.5,1.0,2.5,165,5.111987788356544,0,0.0,3,1,1,0,1,0,0,60,240,4,2,2,False,False,False,True,0,1,1655,526,4.125,1.6666666666666667
0,1415,7.255591274253665,False,True,False,0,0.8,22,33.0,0.5,1.5,133,4.897839799950911,30,4.0,1,3,1,0,1,1,1,60,240,3,2,3,False,True,False,False,0,1,1629,0,1.995,11.333333333333334
3,4667,8.448485993406447,True,False,False,0,0.4,6,8.0,1.0,2.5,150,5.017279836814924,45,4.0,3,2,1,0,1,0,1,10,40,2,2,3,False,True,False,False,0,1,2227,14001,3.75,17.0
5,6614,8.797095076549056,True,False,False,5,0.8,11,12.5,0.0,2.5,142,4.962844630259907,50,4.0,2,2,1,1,0,0,1,40,160,3,3,1,False,False,False,True,0,1,3962,33070,3.55,17.666666666666668
0,98,4.59511985013459,False,False,True,5,0.8,27,29.5,0.0,2.0,276,5.6240175061873385,41,4.0,2,3,1,0,1,1,1,60,240,0,0,3,False,False,True,False,0,1,3112,0,5.52,15.333333333333334
0,1318,7.1846291527173145,False,True,False,1,0.5,23,25.0,0.5,2.0,151,5.0238805208462765,29,4.0,1,2,1,1,1,0,0,210,840,1,0,1,False,True,False,False,0,1,2017,0,3.02,10.333333333333334
2,7206,8.88280805492444,True,False,False,5,0.8,13,19.0,0.0,1.5,181,5.204006687076795,40,4.0,2,2,1,1,0,1,0,10,40,3,2,1,False,False,True,False,1,0,4874,14412,2.715,14.333333333333334
0,1,0.6931471805599453,False,False,True,5,0.8,20,27.5,0.5,1.5,72,4.290459441148391,14,3.0,4,3,1,1,1,0,1,80,320,4,2,2,False,False,False,True,0,1,2101,0,1.08,6.666666666666667
1,4521,8.416709652837914,True,False,False,1,0.5,33,41.5,0.5,2.0,234,5.459585514144159,0,0.0,4,3,1,1,0,1,1,25,100,3,1,2,False,True,False,False,0,1,2651,4521,4.68,2.0
1,345,5.846438775057725,True,False,False,5,0.4,22,23.5,0.5,1.0,80,4.394449154672439,21,4.0,1,3,1,1,0,1,1,40,160,2,1,3,False,False,True,False,1,0,2699,345,0.8,8.333333333333334
0,48,3.8918202981106265,False,False,True,1,0.3,19,26.0,1.0,1.5,87,4.477336814478207,31,4.0,3,4,1,1,1,1,1,50,200,2,0,1,False,False,True,False,1,0,1266,0,1.305,11.666666666666666
0,399,5.991464547107982,False,True,False,0,0.3,33,44.0,0.5,2.0,209,5.3471075307174685,30,4.0,3,2,1,1,0,0,1,20,80,3,3,3,False,True,False,False,0,1,1444,0,4.18,12.0
0,966,6.874198495453294,False,True,False,0,0.8,21,27.5,0.0,2.5,244,5.501258210544727,17,3.0,4,3,1,1,0,1,1,100,400,4,2,2,False,False,True,False,0,1,1658,0,6.1,7.666666666666667
0,27,3.332204510175204,False,False,True,3,0.5,44,55.5,0.0,2.0,191,5.2574953720277815,33,4.0,1,1,1,1,0,0,0,10,40,0,0,2,True,False,False,False,1,0,1740,0,3.82,12.0
0,87,4.477336814478207,False,False,True,1,0.5,13,14.0,0.5,1.5,166,5.117993812416755,36,4.0,1,2,1,1,1,0,0,50,200,4,3,2,False,False,False,True,0,1,1165,0,2.49,13.0
3,1009,6.917705609835305,True,False,False,1,0.3,25,32.5,0.5,2.5,296,5.6937321388027,33,4.0,4,3,1,1,1,0,1,140,560,4,3,2,False,True,False,False,1,0,2934,3027,7.4,13.0
0,514,6.244166900663736,False,True,False,0,0.8,15,15.0,0.5,2.5,214,5.3706380281276624,24,4.0,4,1,1,0,1,0,0,10,40,1,0,2,False,True,False,False,1,0,1932,0,5.35,10.0
0,1627,7.395107546562485,False,True,False,1,0.5,13,18.0,1.0,2.0,50,3.9318256327243257,4,1.0,4,0,0,0,0,0,0,90,360,1,1,2,False,False,True,False,0,1,1059,0,1.0,3.3333333333333335
0,1751,7.468513271496337,False,True,False,0,0.8,15,21.0,0.5,1.5,151,5.0238805208462765,39,4.0,3,2,1,0,1,0,1,60,240,2,1,1,True,False,False,False,0,1,1522,0,2.265,14.333333333333334
1,3234,8.081784206935001,True,False,False,5,0.4,21,24.0,0.5,1.5,231,5.44673737166631,31,4.0,2,1,1,0,0,1,0,20,80,2,0,3,False,False,True,False,0,1,3698,3234,3.465,12.0
0,229,5.438079308923196,False,True,False,0,0.5,44,55.0,0.5,1.0,158,5.0689042022202315,3,1.0,4,1,1,1,0,0,0,180,720,1,0,3,False,False,False,True,0,1,1134,0,1.58,3.3333333333333335
0,82,4.418840607796598,False,False,True,3,0.4,29,38.0,0.5,2.0,297,5.697093486505405,1,1.0,4,3,1,1,0,1,1,30,120,5,3,2,True,False,False,False,1,0,1502,0,5.94,2.3333333333333335
3,6220,8.73568594451502,True,False,False,3,0.8,13,16.5,0.0,2.0,57,4.060443010546419,1,1.0,3,0,0,0,0,0,0,120,480,2,1,2,False,False,True,False,0,1,3238,18660,1.14,2.0
0,1127,7.028201432058005,False,True,False,5,0.5,39,51.0,0.5,2.5,51,3.9512437185814275,14,3.0,1,4,1,1,1,1,1,60,240,2,0,3,False,False,True,False,1,0,2243,0,1.275,6.0
0,1378,7.229113877793302,False,True,False,0,0.5,42,51.0,0.5,2.0,99,4.605170185988092,42,4.0,1,1,1,0,0,0,1,15,60,2,0,2,False,False,False,True,0,1,1015,0,1.98,15.0
